date,user,location,text
2022-03-13 17:00:01,TeamUSA,,"“I've always wanted to be an Olympian. Now I am a Paralympian, and now I am a Paralympic medalist.” - @twalnutz… https://t.co/jZ0b3gY79C"
2022-03-13 17:00:00,AnythingbutF,United Kingdom,"It's been quite a week @Paralympics - controversy, inspirational, but for #ParalympicsGB it's been history making w… https://t.co/CoEz4bmGpO"
2022-03-13 16:52:26,LU_Lions,"St. Charles, Mo.","Congratulations to @LindenwoodU alum, @spudsusa27 and the rest of #TeamUSA on another #WinterParalympics gold medal… https://t.co/4xaA9tsDsY"
2022-03-13 16:52:09,brweakland,"North Olmsted, OH",Sled Hockey is so awesome! #WinterParalympics
2022-03-13 16:42:14,usahockey,"Colorado Springs, Colo.","G🟡LD IS HERE TO STAY.

#WinterParalympics | #TeamUSA🇺🇸"
2022-03-13 16:35:49,TeamUSA,,"Our village of supporters is the best. 

Thank you, from #TeamUSA.  
#WinterParalympics https://t.co/TWYsm3wjhz"
2022-03-13 16:28:52,ChinaEmbinCH,"Bern, Switzerland","Thank you all ❤️
#Beijing2022 #WinterParalympics https://t.co/0RQpW53Zsc"
2022-03-13 16:21:00,dailyrecordspts,northwest New Jersey,.@6DFarmer (left) was the hero again! @spudsusa27 (right) earned his fourth #Gold medal. @JWallace_USA earned a sta… https://t.co/jjkqaDuxIf
2022-03-13 16:20:23,GuDada12,,"At the closing ceremony of the #Beijing2022 #WinterParalympics Games, a huge gramophone appeared in the Bird's Nest… https://t.co/Mxe7vUhCih"
2022-03-13 16:19:10,FerrazJff,,"Do you know who Sir Ludwig Guttmann was?

Born in July 3rd, 1899, Dr. Guttmann was a German-British Neurologist and… https://t.co/V6Q1dprx6k"
2022-03-13 16:14:21,TianmuMedia,,The closing ceremony of the Beijing 2022 Paralympic Winter Games was held at the National Stadium in Beijing on Mar… https://t.co/hWYrjULFEz
2022-03-13 16:12:36,discoverbinhai,,The #Beijing2022 #WinterParalympics closed after 9 competition days. #TeamChina finished at the top of both the gol… https://t.co/lGpx4TsGIW
2022-03-13 16:06:08,davidgandler,New York,Congratulations to @TeamUSA and all of the athletes who competed at this year's #WinterParalympics. I am proud to s… https://t.co/pFTdtBYcYk
2022-03-13 16:02:32,RalphLauren,"New York, NY","We are proud to outfit @TeamUSA for the #WinterParalympics

Seen here at the #ClosingCeremony, our #TeamUSA Down Ja… https://t.co/lrBK4Ae3Qw"
2022-03-13 16:00:34,usahockey,"Colorado Springs, Colo.","1 team. 2 angles. 3 goal scorers. 4 back to back golds.

#WinterParalympics | #TeamUSA🇺🇸 https://t.co/PdAAK1NkYc"
2022-03-13 16:00:14,NBCOlympics,,"The 2022 #WinterParalympics are officially over but now is your chance to relive the action! ❄️

Watch NOW on @nbc,… https://t.co/xF4pD4UpjT"
2022-03-13 16:00:01,justwsports,,"The 2022 #WinterParalympics have come to a close. 🙌

Next stop: @milanocortina26 https://t.co/o4MJUmFtrP"
2022-03-13 15:57:47,DiplomaticIns,all around the world ,"Closing Ceremony of Beijing Winter Paralympics
https://t.co/goQ6LaALFN via @DiplomaticIns

#BingDwenDwen… https://t.co/0NL4wyFFFY"
2022-03-13 15:56:47,globaltimesnews,"Beijing, China","With #Beijing2022 fever yet to recede, the success of the #WinterParalympics is becoming more evident, as Team Chin… https://t.co/7R3LFkC7Yj"
2022-03-13 15:43:06,GettySport,Global,Scenes from the Closing Ceremonies at the 2022 Beijing Winter Paralympics. See you in 2024 for the Paris Paras!… https://t.co/JMK6XpjTpI
2022-03-13 15:40:53,LiamNee,"Stamford, Conn.",Watch all six USA gold medal moments from the 2022 #WinterParalympics https://t.co/PRcy3kDrvK
2022-03-13 15:38:54,aoOeqqmU72jzISV,,Closing ceremony of Beijing 2022  Paralympic Winter Games in Beijing，#Chinese people's leader #XiJinping attended t… https://t.co/06yToYMFt1
2022-03-13 15:38:20,insidethegames,,Check out our selection of pictures from the #ClosingCeremony of the #Beijing2022 #WinterParalympics where… https://t.co/b3FZg2K0uT
2022-03-13 15:32:44,Toyota,"Plano, TX",Incredible! #TeamToyota's @ricosled23 and @usahockey win the gold medal in the Men's Sled Hockey at the… https://t.co/k1UR3ny4p4
2022-03-13 15:31:58,insidethegames,,"#IPC President #AndrewParsons hailed athletes as ""champions for peace"" and hopes world leaders will be inspired by… https://t.co/dDSvpHDylG"
2022-03-13 15:31:37,NHLBruins,"Boston, MA","Congratulations to Team USA and our friends from @NEPsledhockey and #NHLBruins sled hockey Kyle Zych, Noah Grove, G… https://t.co/IpXuZJCEDD"
2022-03-13 15:24:44,MattWhitaker46,"Iowa, USA",Congratulations to @teamusa for winning sled hockey gold medal game 🇺🇸 #WinterParalympics #USA https://t.co/Szt3m6YanN
2022-03-13 15:20:13,Fantom_sports,Worldwide,Closing ceremony from the #WinterParalympics https://t.co/5XmUqZtCa7
2022-03-13 15:19:34,MikiMatheson,,"❄#Beijing2022   #WinterParalympics  ❄️ 
Thank you Beijing https://t.co/T1azl4Jlz5"
2022-03-13 15:11:59,JessicaZ1018,"Beijing, China",Great thanks to all the participants and volunteers for all the wonderful moments. #WinterParalympics #Beijing2022… https://t.co/66dOqO7xiF
2022-03-13 15:09:32,AlexAzziNBC,"New York, NY","China at the #WinterParalympics:

1976-1998: Did not participate 
2002-2014: 0 medals 
2018: 1 medal (gold, wheelch… https://t.co/Ox7z4Sjkje"
2022-03-13 15:01:14,amyfanale,,#TeamPanasonic's @tylermcgregor08 and Noah Elliott are on the list of 7 Athletes To Watch At the 2022… https://t.co/UMP5hHTnRn
2022-03-13 14:55:08,IHGVolleyball,"Oakland, NJ","Congratulations to Indian Hills alum, and now two-time Gold medalist🥇🥇, Jack Wallace and the rest of the USA Sled H… https://t.co/EioapfW3zX"
2022-03-13 14:52:38,KendallCoyne,,Congratulations to the dynasty of @usahockey!! 🥇🥇🥇🥇🇺🇸. Congrats to the Chicago legends @brodyusa4 @McKee25 &amp; Josh M… https://t.co/N7d6SsyvKl
2022-03-13 14:51:14,RalphLauren,"New York, NY","As athletes from around the world come together for the #ClosingCeremony of the #WinterParalympics, we are proud to… https://t.co/6YkBYZtK9p"
2022-03-13 14:49:02,NNICReno,"Reno, Nevada","As the 2022 #WinterParalympics come to an end, we wanted to celebrate the 15 women representing @TeamUSA! Of the 67… https://t.co/jxSayP6sUZ"
2022-03-13 14:43:29,Dhruv_Munjal21,Bangalore/New Delhi ,"Sheina Vaspi, Israel's first winter Paralympian, is a really interesting story. She competes wearing a skirt over h… https://t.co/8j8dVkG1pI"
2022-03-13 14:43:27,LMARTI,,Final dispatch from me at the #WinterParalympics #Beijing2022.... Beijing's Winter Paralympics ❄️ closed Sunday fol… https://t.co/W9VwEQCOgI
2022-03-13 14:38:48,ParalympicsGB,UK,"🌍 | Thank you for all your incredible support during these Games. 👏

That’s us signing off from Beijing 2022. 

We… https://t.co/5tlfwJKjWT"
2022-03-13 14:32:22,usahockey,"Colorado Springs, Colo.","Relive every goal, celebration &amp; save from last night's gold medal win!

#WinterParalympics | #TeamUSA🇺🇸"
2022-03-13 14:31:43,ExploreON,"Ontario, Canada",We’re proud of all the incredible Ontario athletes on #TeamCanada  who competed in the #Beijing2022 Paralympic Wint… https://t.co/cdBnSP0GMi
2022-03-13 14:30:03,NBCOlympics,,"Your chance to relive the action from the 2022 #WinterParalympics is coming up!

Watch the Games today at 12P ET on… https://t.co/i5K9dXtXrA"
2022-03-13 14:30:00,TeamUSA,,"""He just keeps becoming a better leader each year."" - Declan Farmer

@spudsusa27's leadership guides the U.S. sled… https://t.co/xGF5rTs49i"
2022-03-13 14:24:13,RalphLauren,"New York, NY",#RLxTeamUSA athlete @RicoSled23 takes the Gold Medal in Paralympic Sled Hockey for @TeamUSA — his third medal in hi… https://t.co/GIDy1aRgoD
2022-03-13 14:20:55,MatthewEllis,Staffordshire UK,Incredible #WinterParalympics for #Ukraine despite the invasion back home. Extraordinary courage! https://t.co/IT4d0y3o2Y
2022-03-13 14:18:34,HernaniSouza,"Sydney, New South Wales","@RoyalFamily @ParalympicsGB Today the world must make a choice: to live with honor, uphold the values ​​of the worl… https://t.co/DNhEW16BIg"
2022-03-13 14:17:38,AlexKokcharov,London,"29 medals — 🥇 11 gold, 🥈 10 silver, 🥉 8 bronze — and 2nd place in the medal count table is the final result for… https://t.co/3GgMEoK1f6"
2022-03-13 14:09:03,OlympicsCN,"Beijing, China","🇨🇳18🥇20🥈23🥉 It has been a wonderful #WinterParalympics 
Proud of you all❤️ https://t.co/lN9Eatdk0P"
2022-03-13 14:06:17,krishansharmakk,"Bulandshahr, India","How did your country do at the #WinterParalympics?
#Gold  #Silver  #Bronze

The final standings….

#Beijing2022… https://t.co/qLuYr52kg2"
2022-03-13 14:06:04,CGTNSports,"Beijing, China","Thank you for coming, friends from all over the world. #WinterParalympics 

https://t.co/cIaY7VTkU8 https://t.co/ikKlMgNlnt"
2022-03-13 14:05:14,CGTNSports,"Beijing, China","We gave the world our word and we kept it. #WinterParalympics 

https://t.co/cIaY7VTkU8 https://t.co/HGflJWgxxz"
2022-03-13 14:04:21,CGTNSports,"Beijing, China","It's all part of the Paralympic Movement. #WinterParalympics 

https://t.co/Bl5cwJMRls https://t.co/sOmvqNBFP6"
2022-03-13 14:04:09,Paralympics,,"How did your country do at the #WinterParalympics?
#Gold  #Silver  #Bronze

The final standings….

#Beijing2022… https://t.co/zIJWlXIzci"
2022-03-13 14:01:26,RoyalFamily,United Kingdom,"“I want you to know that you have made the country very proud, you have demonstrated all the values and ethos of th… https://t.co/KBjyJjE974"
2022-03-13 14:01:06,PKU1898,Beijing,"In a world without sound, these children were able to deliver a cheerleading performance with perfect synchronizati… https://t.co/kM7aE6EgGJ"
2022-03-13 13:59:44,KennedyKrieger,"Baltimore, MD","They did it! 🎉🥇 

Congratulations to @ncgrove_16 and @usahockey for winning their fourth consecutive @Paralympics g… https://t.co/dFnTNnUsP0"
2022-03-13 13:59:02,uamin100,world ,"Old is gold  
#PokemonGO #WinterParalympics #Gold #XAUUSD #Silver https://t.co/3vqDSM5izj"
2022-03-13 13:58:31,TeamUSA,,"#ClosingCeremony scenes! 📸

#ShowTheWorld x #WinterParalympics https://t.co/sfHwPcp0Wd"
2022-03-13 13:58:30,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,Day nine of the Beijing 2022 Paralympic Winter Games. #Beijing2022 #WinterParalympics https://t.co/uuffnKXUkh
2022-03-13 13:50:37,fujikomunesan,「知らない世界」,HOW ARE THEY ALWAYS SO GOOD?! #Beijing2022 #WinterParalympics #Paralympics #ParaIceHockey #USA #TeamUSA #GoTeamUSA… https://t.co/JYQwNC3l06
2022-03-13 13:48:50,chigworld,Birmingham & Warwick,"“The surname is pronounced ‘bouquet’.”
#WinterParalympics @C4Paralympics @AdeAdepitan https://t.co/zYgaiIKOrO"
2022-03-13 13:47:24,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Goodbye to the flame.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/PMq5mMAYvG"
2022-03-13 13:46:53,usparasnowboard,"Colorado Springs, CO","We are so proud of you, @GabelKeith 🇺🇸

#ShowTheWorld // #TeamUSA // #WinterParalympics // 📸 @kusumotophoto https://t.co/yos4JJjTm9"
2022-03-13 13:45:35,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Countdown.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/9cpir9gbcU"
2022-03-13 13:44:52,Patrick03263463,,"Congrats to all the athletes, ur all gold medalists in my book, 🥇👏🏻 #WinterParalympics"
2022-03-13 13:43:41,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"The Paralympic flag coming down to rest until the next games.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/wGT3XHkS0X"
2022-03-13 13:40:05,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"You rise me up is a nice song.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/kUPtcfC9E3"
2022-03-13 13:38:18,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"The stadium and the snowflake.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/aokWiKHMna"
2022-03-13 13:37:30,PWD_Beijing,,👏❤️The International Paralympic Committee President Andrew Parsons said that @Beijing2022 has marked a new dawn for… https://t.co/vXDKnXQ5NF
2022-03-13 13:36:01,CeeBee8,IRELAND,#WinterParalympics closing ceremony was like the opening one truly beautiful. The Chinese are amazing with combinin… https://t.co/hWRB9GHjiT
2022-03-13 13:35:42,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Yes flags.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/7eg2nucYeB"
2022-03-13 13:35:26,SteelkingsPIH,"Sheffield, UK","LADIES AND GENTLEMEN, YOUR NORTHWEST EUROPE PARA ICE HOCKEY LEAGUE CHAMPIONS 🏆 

#HailToTheKings 👑 #NEPIHL… https://t.co/WRkAiJOusY"
2022-03-13 13:34:21,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Unleashed the adorable tomatoes.
#WinterParalympics #Beijing2022 #ClosingCeremony #ShueyRhonRhon https://t.co/uvhAzciFZW"
2022-03-13 13:34:01,PWD_China,,👏❤️The International Paralympic Committee President Andrew Parsons said that @Beijing2022 has marked a new dawn for… https://t.co/YSCinYYpcI
2022-03-13 13:33:47,USOPC_CEO,"Colorado Springs, CO",It was an amazing #WinterParalympics for @TeamUSA! I’m so proud of this team. https://t.co/68GUYq8Qlu
2022-03-13 13:31:47,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Strong musical start to the closing ceremony.
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/uPP7EDqrUb"
2022-03-13 13:31:35,CGTNSports,"Beijing, China","#TogetherForASharedFuture #ClosingCeremony #Beijing2022 #WinterParalympics at the National Stadium in Beijing, Chin… https://t.co/zoyVQGWzf0"
2022-03-13 13:30:53,CGTNSports,"Beijing, China","#TogetherForASharedFuture #ClosingCeremony #Beijing2022 #WinterParalympics at the National Stadium in Beijing, Chin… https://t.co/rZIjQ3jzXb"
2022-03-13 13:29:29,Abourke3Aoife,Constantly traveling between Dublin and Mayo.,"Beautiful harp music. 
#WinterParalympics #Beijing2022 #ClosingCeremony https://t.co/BgQ4L2FPMO"
2022-03-13 13:29:17,romanbe80764216,,"#Beijing2022Winterparalympics have been closed.
Sad that this event which is supposed to promote unity and inclusio… https://t.co/2Z0EVRraf1"
2022-03-13 13:23:16,cincygreghoodin,Cincinnati Ohio,The #ClosingCeremony of the #WinterParalympics is today please celebrate the athletes of the #Paralympics and their… https://t.co/wgNdKx0SlI
2022-03-13 13:20:36,globaltimesnews,"Beijing, China",#LivefromBeijing2022: #Beijing2022 Paralympic Winter Games' closing ceremony held in Beijing. #WinterParalympics Ph… https://t.co/kOxdZItEVQ
2022-03-13 13:19:00,GopherHockey,3M Arena at Mariucci ,"Congrats to the Red, White &amp; Blue! Way to go, @usahockey! 

 #WinterParalympics | #TeamUSA https://t.co/Vj8i5yZxp1"
2022-03-13 13:18:08,dellyranksindia,"New Delhi, India",Beijing Winter Paralympics Declared Closed: Organiser #beijing2022 #beijingwinterparalympics #WinterParalympics… https://t.co/yOAI0QTAzK
2022-03-13 13:13:01,mikemsox,,@NBCOlympics @FareedNBCS @terrygannon83 @taralipinski @JohnnyGWeir and now the #Beijing2022 #WinterOlympics and… https://t.co/a8DCN5HoVM
2022-03-13 13:11:28,PKU1898,Beijing,"Shao Haipeng, one of the representatives for the #WinterParalympics tinder collection ceremony, suffers from parapl… https://t.co/kmbTNkoeC9"
2022-03-13 13:11:08,Paralympics,,"Thank you, Beijing 2022. 谢谢你，北京2022.🇨🇳☺️❤️

It has been a wonderful #WinterParalympics 

See you all very soon!… https://t.co/S2cRanHGAi"
2022-03-13 13:10:58,ShanghaiEye,Shanghai,"With the extinguishing of the Paralympic Flame at the closing ceremony, the Beijing 2022 Winter Paralympics has off… https://t.co/0rXirDdmuf"
2022-03-13 13:09:58,Paralympics,,"The flame is out..

#Beijing2022 #WinterParalympics #ClosingCeremony https://t.co/8jZu81raRZ"
2022-03-13 13:09:12,jeffrey57306368,,"The close ceremony of #Beijing
#WinterParalympics 
too much joys and memories. 
Never say goodbye! https://t.co/MPX6dLAe3D"
2022-03-13 13:08:07,ParaSnowSports,"Bonn, Germany","Xiexie 🙏 @Beijing2022 🇨🇳
Ciao 👋 @milanocortina26 🇮🇹

What an incredible #WinterParalympics ☺️ We can’t wait to see… https://t.co/pzhv1TtoaR"
2022-03-13 13:07:32,KevGeo2011,Naas,Sled hockey is such a cool game. #WinterParalympics
2022-03-13 13:06:33,suzistockpot,Manchester via Durham,Canadian OH watching para ice hockey screaming at the telly “yr letting us down big time” the USA murdering them tbh #WinterParalympics
2022-03-13 13:01:28,insidethegames,,"The #Beijing2022 #WinterParalympics #ClosingCeremony has finished

You can relive today's spectacle on our LIVE BLOG
https://t.co/CGiUYuVXJN"
2022-03-13 13:00:52,vivekbajpai84,India/Noida/Delhi/Etawah,"Beijing #WinterParalympics were officially declared closed on Sunday, after a controversy-hit Games which banned… https://t.co/mTlXMROryw"
2022-03-13 13:00:01,USA_Network,,"The stars of @TeamUSA are here for #SVU! Don't miss the Law &amp; Order: SVU ""Killer Couples"" marathon today at 5/4c on… https://t.co/OKKwnf7uOt"
2022-03-13 12:59:42,PhilDorward,"Bonn, Kent, Dundee",Thanks for watching the Beijing #WinterParalympics - see you in @milanocortina26 https://t.co/dowPyHFeo1
2022-03-13 12:59:20,realwesleywess,SF,The #ClosingCeremony of the #WinterParalympics pretty much ended in a similar same way the Winter Olympics did (in… https://t.co/2VQgDkV0EN
2022-03-13 12:58:41,zb513,,So much fun to watch. Who scores TWICE while down a man? And defends successfully while down TWO?  Team USA! #Gold… https://t.co/uCYxcD7b1Y
2022-03-13 12:58:29,TeamUSA,,"Nine days of nonstop action! 

We’re celebrating #TeamUSA’s success at the #WinterParalympics. 🇺🇸 🙌"
2022-03-13 12:58:04,Golover_Tu,Jiangsu,"Magnificent!
Scenes of the performance during the #closingceremony of the #Beijing2022  Paralympic Winter Games at… https://t.co/woIxKYBLCv"
2022-03-13 12:57:36,ParalympicsGB,UK,"We came here to compete with, not against each other.

To our friends from Ukraine, we wish you a peaceful onward j… https://t.co/5AFs5xtene"
2022-03-13 12:56:03,chigworld,Birmingham & Warwick,Wouldn’t it be great if the legacy of these #WinterOlympics &amp; #WinterParalympics was that the #Olympics &amp;… https://t.co/HWRIOY7izY
2022-03-13 12:55:54,Miyuko_junsei,New York City,Worst #ClosingCeremony of the #Beijing2022 #WinterParalympics ever! https://t.co/UJxSZxBbgm
2022-03-13 12:55:37,_TheSportsWire,,"❄

Oksana Masters 🤩 
14 medals 🏅 
Most decorated American Winter Paralympian! 🇺🇸 

#WinterParalympics https://t.co/GtUyxwsfB5"
2022-03-13 12:53:54,Paralympics,,“Differences here (in Beijing) did not divide us. They united us. Together for a shared future. Through this unity… https://t.co/km20uKqxNe
2022-03-13 12:53:04,ToffeeFever,,"One more suffer-through of that ""Snowflake, Snowflake"" song and we don't have to hear it no more. Thank God!… https://t.co/a4LkyD1t8b"
2022-03-13 12:52:45,NBCOlympics,,"The flame is officially out at these #WinterParalympics. 

📺: @USA_Network &amp; @peacockTV 
💻: https://t.co/mr4c0KtncP https://t.co/t5wjf5uL7d"
2022-03-13 12:51:56,AcrossInner,"Hohhot, Inner Mongolia, China",Snapshots of the closing ceremony of the #Beijing2022 #WinterParalympics https://t.co/XmWAbNCloT
2022-03-13 12:51:54,Paralympics,,"“To the 9,000 volunteers. You have been the heartbeat of these Games. Your enthusiasm energized and empowered us al… https://t.co/TmaQlGAUZt"
2022-03-13 12:51:05,BangGoTheBells,,"😭😭😭😭
The #WinterParalympics flame has been put out.
#Beijing2022 #ClosingCeremony"
2022-03-13 12:50:00,cbcsports,Canada,The #WinterParalympics has officially been handed off to Italy and Milano-Cortina 2026! 🇮🇹 https://t.co/Ij9tQwTuyW
2022-03-13 12:49:23,ParaSnowSports,"Bonn, Germany","“In the face of adversity you showed strength in diversity.”

- 🗣 @parsonsandrew 

#WinterParalympics #Beijing2022… https://t.co/zD8vq5584B"
2022-03-13 12:48:36,TeamUSATracker,United States,And women contributed to 70% of @TeamUSA 20 medals and as noted by  @AlexAzziNBC women only make up 24% of #WinterParalympics athletes
2022-03-13 12:48:21,Paralympics,,"“You promised simple, safe and splendid. You delivered stunning, secure and spectacular.”

IPC President Andrew Par… https://t.co/QXWLOTySp8"
2022-03-13 12:47:39,Mimi_Dawn_in_SB,"South Bend, Indiana, USA",Congratulations to the US Men’s Sled Hockey team on their 4th straight GOLD medal at the 2022 Beijing Winter Paraly… https://t.co/I0QHXkf3WG
2022-03-13 12:47:07,CGTNSportsScene,"北京, 中华人民共和国","🏮#ShueyRhonRhon's last day at work

#Beijing2022 #WinterParalympics #ClosingCeremony  #雪容融 @Paralympics… https://t.co/MZEKdrRz17"
2022-03-13 12:46:31,insidethegames,,"During his speech #IPC President Andrew Parsons claimed athletes ""showed new levels of resilience and respect"" at t… https://t.co/2sqmzEz9R3"
2022-03-13 12:46:16,Miyuko_junsei,New York City,@Paralympics @milanocortina26 @CIPnotizie @VioBebe is very ecstatic to see the #WinterParalympics in… https://t.co/iPVq0OeO3w
2022-03-13 12:45:56,HerSportUK,Editors' pick content here 👇,Menna Fitzpatrick relishing prospect of racking up more Paralympic medals on 'home' Milan-Cortina snow | Sportsbeat… https://t.co/5Yrd56mLpv
2022-03-13 12:44:07,TeamUSATracker,United States,"And #Paralympics close with @TeamUSA picking up 20 Medals (6 🥇, 11 🥈, 3 🥉)
@OksanaMasters first 🇺🇸 to win 7 medals… https://t.co/7cy4stg2I3"
2022-03-13 12:43:32,Wiesel_Flink,,"Prior and at End, Highlights...  . #paralympicgames #Beijing2022 #ClosingCeremony #Paralympics #WinterParalympics https://t.co/BIdhJQlAB1"
2022-03-13 12:42:53,Golover_Tu,Jiangsu,Highlights of #Closingceremony of #Beijing2022  Paralympic Winter Games.#Paralympics #WinterParalympics https://t.co/x0Z2pz7bUu
2022-03-13 12:42:07,globaltimesnews,"Beijing, China","While some 600 athletes competed in #Beijing2022 #WinterParalympics, more than 40 technicians were on hand to provi… https://t.co/tz7jGRPOSp"
2022-03-13 12:41:57,CityObserve,,"Winter Paralympic Games in Beijing, the Chinese sports delegation courageously won 18 gold medals, 20 silver medals… https://t.co/1bi7XE5RF4"
2022-03-13 12:41:01,Miyuko_junsei,New York City,The @milanocortina26 #WinterParalympics presentation during the #ClosingCeremony of the #Beijing2022… https://t.co/bXK0R9RkuZ
2022-03-13 12:40:04,RalphLauren,"New York, NY",Congratulations to #RLxTeamUSA athlete @RicoSled23 for taking the Gold Medal in Paralympic Sled Hockey for @TeamUSA… https://t.co/lJqtyw4VAg
2022-03-13 12:39:17,Paralympics,,"We can't wait to be there with you @milanocortina26 !🇮🇹☺️

#Beijing2022 #WinterParalympics #ClosingCeremony… https://t.co/haxeOTXZL2"
2022-03-13 12:36:56,NBCOlympics,,.@TeamUSA flag bearer Keith Gabel walking into the #WinterParalympics closing ceremony! https://t.co/tUcZO8Vpbj
2022-03-13 12:36:30,CGTNSportsScene,"北京, 中华人民共和国","#Beijing2022 #WinterParalympics Closing Ceremony 
🎵🎊🤩🎶

#Paralympics @Paralympics @ParaSnowSports @paraicehockey… https://t.co/fv34L2iBBU"
2022-03-13 12:35:47,ParaSnowSports,"Bonn, Germany","How many #ParaSnowSports athletes can you spot? 🔍🤔

#WinterParalympics #Beijing2022

📸: @GettyImages https://t.co/kP0QX54baL"
2022-03-13 12:34:04,Paralympics,,"After an incredible Winter Paralympics, the flag is  lowered, and handed over to Italy @milanocortina26 🇮🇹… https://t.co/AxqaXb1WCR"
2022-03-13 12:33:48,NBCOlympics,,"The #WinterParalympics have now been handed off from Beijing to Milano-Cortina for 2026! 

📺: @USA_Network &amp;… https://t.co/6DoQQ9m5IV"
2022-03-13 12:33:29,insidethegames,,#MilanCortina2026 has received the Paralympic Flag at the #ClosingCeremomy of the #Beijing2022 #WinterParalympics… https://t.co/GO2zo1AG7b
2022-03-13 12:32:53,uk_sport,London,"💫 Six medals
💫 Inspiring performances 
💫 Rewriting the history books

One extraordinary @ParalympicsGB 🇬🇧… https://t.co/Dt46WPFakT"
2022-03-13 12:32:46,realwesleywess,SF,"With the handover of the Paralympic Flag from Beijing to Milano-Cortina, it's time for the National Anthem of Italy… https://t.co/nSNmPPNZTH"
2022-03-13 12:32:43,MartinBelam,"London, 1965","I've been working covering the #WinterParalympics here from London every day for 11 days, often with very early Bei… https://t.co/XSW1ka0mC4"
2022-03-13 12:31:54,SnowAndBeach,Essex,"The sound of the Italian anthem is incredible, there’s just something about it! 👌
#Italy #WinterParalympics… https://t.co/AxrcrGjPW7"
2022-03-13 12:30:36,MartinBelam,"London, 1965","The Italian national anthem is an absolute all-time banger, isn't it? #WinterParalympics"
2022-03-13 12:30:19,globaltimesnews,"Beijing, China",China's Para #IceHockey team beat #SouthKorea to win a historic bronze medal on Sat. The fledgling team guided by R… https://t.co/zKOlMZKCmS
2022-03-13 12:29:54,The_Nation,Pakistan,"Winter Paralympics to close after Ukraine, China athletes star
https://t.co/pXjBbcowNE
#WinterParalympics #Ukraine… https://t.co/F8SOWWG5BN"
2022-03-13 12:27:28,CGTNSports,"Beijing, China","Nothing keeps you from chasing your dream. #WinterParalympics 

https://t.co/uXbU4eNF97 https://t.co/lgrbOgnjJ7"
2022-03-13 12:25:37,Miyuko_junsei,New York City,Mission accomplished in #Beijing2022 #WinterParalympics as #Ukraine became the Paralympic 🦸‍♀️ in #paracrosscountry… https://t.co/2D01hnxveS
2022-03-13 12:25:29,CGTNSportsScene,"北京, 中华人民共和国",🇨🇳20-year-old #ParaAlpine skier Zhang Mengqiu surprised viewers by styling 5 different hairdos at award ceremonies… https://t.co/Y21HZEudAZ
2022-03-13 12:25:17,058Lorna,Lancaster🌹,Great to see all the #volunteers being acknowledged and credited for their huge contribution at the #WinterParalympics  👏👏👏.
2022-03-13 12:25:15,Abilty_PTR,Where ever my wheels are!,China recognises &amp; celebrates their disabled &amp; impaired volunteer games makers...Shame London 2012 didn't do likewi… https://t.co/lBQyBsZWKz
2022-03-13 12:25:06,AlisonGurney,UK,"Oh, I bet that was exquisite to hear live #WinterParalympics  #ClosingCeremony #YouRaiseMeUp"
2022-03-13 12:24:44,BangGoTheBells,,"Love 🙂
#Beijing2022 #WinterParalympics #ClosingCeremony"
2022-03-13 12:24:34,realwesleywess,SF,"After the Thank You Volunteers section, there's a Mandarin cover of You Raise Me Up. #ClosingCeremony… https://t.co/0A0csDAbKS"
2022-03-13 12:23:57,nlhabs,"Waterloo, Ontario","Great coverage, loved following along with @cbcsports @Devin_Heroux 🇨🇦. Congrats to all the athletes &amp; the 25 medal… https://t.co/sP136ZP9Ik"
2022-03-13 12:23:23,Paralympics,,Birgit Skarstein and Joshua Peter Dueck are the two newly elected members of the IPC Athletes' Council.… https://t.co/97He1vkCmg
2022-03-13 12:22:47,NBCOlympics,,"A tradition continues. 

The newly elected members of the IPC honor the volunteers of the #WinterParalympics! 

📺:… https://t.co/YleMMeG6cz"
2022-03-13 12:22:16,amy_changchien,Taipei,"As the closing ceremony of #WinterParalympics 
begins, Paralympians march into the Bird’s Nest in Beijjng to the me… https://t.co/gQjAd1lQum"
2022-03-13 12:18:48,Paralympics,,"Here come the flag bearers!

#ClosingCeremony #Beijing2022 #WinterParalympics https://t.co/r3aT6ufGK9"
2022-03-13 12:18:19,realwesleywess,SF,Welcoming in the newest members of the IPC Athletes Council at the #WinterParalympics #ClosingCeremony! #Paralympics #Beijing2022
